date,time,animal_count,confidence,class,class_name
2022-08-10,15:47:01,1,0.2905242,10.0,Sebastes
2022-08-12,19:15:44,1,0.8039633,10.0,Sebastes
2022-08-12,19:15:47,1,0.6125435,10.0,Sebastes
2022-08-12,19:15:50,1,0.7446273,10.0,Sebastes
2022-08-12,19:45:44,1,0.5274154,10.0,Sebastes
2022-08-12,19:45:47,1,0.5889254,10.0,Sebastes
2022-08-12,19:45:50,2,0.57425934,3.0,Chionoecetes
2022-08-12,19:45:50,2,0.49709445,10.0,Sebastes
2022-08-12,20:15:50,1,0.2609231,10.0,Sebastes
2022-08-12,20:45:44,1,0.8569883,10.0,Sebastes
2022-08-12,20:45:47,1,0.8579931,10.0,Sebastes
2022-08-12,20:45:50,1,0.82904005,10.0,Sebastes
2022-08-12,21:15:44,1,0.7582868,10.0,Sebastes
2022-08-12,21:15:50,1,0.78146076,10.0,Sebastes
2022-08-12,21:45:44,1,0.4347978,10.0,Sebastes
2022-08-12,21:45:47,2,0.33493137,10.0,Sebastes
2022-08-12,21:45:47,2,0.29420042,10.0,Sebastes
2022-08-12,21:45:50,1,0.3815978,10.0,Sebastes
2022-08-12,22:15:44,1,0.8206024,10.0,Sebastes
2022-08-12,22:15:47,1,0.83270997,10.0,Sebastes
2022-08-12,22:15:50,2,0.8307077,10.0,Sebastes
2022-08-12,22:15:50,2,0.29258662,2.0,Bubble
2022-08-12,22:45:44,1,0.77175,10.0,Sebastes
2022-08-12,22:45:47,1,0.7466253,10.0,Sebastes
2022-08-12,22:45:50,1,0.2885379,10.0,Sebastes
2022-08-12,23:15:44,1,0.76905715,10.0,Sebastes
2022-08-12,23:15:47,1,0.81208575,10.0,Sebastes
2022-08-12,23:15:50,2,0.6605961,10.0,Sebastes
2022-08-12,23:15:50,2,0.3151364,10.0,Sebastes
2022-08-12,23:45:44,1,0.79605156,10.0,Sebastes
2022-08-12,23:45:47,1,0.78276724,10.0,Sebastes
2022-08-12,23:45:50,1,0.8600809,10.0,Sebastes
2022-08-13,01:15:47,1,0.4159395,10.0,Sebastes
2022-08-13,02:45:44,1,0.41643262,10.0,Sebastes
2022-08-13,02:45:47,1,0.30090365,10.0,Sebastes
2022-08-13,02:45:50,1,0.60993695,10.0,Sebastes
2022-08-13,04:15:47,1,0.48851195,10.0,Sebastes
2022-08-13,07:15:47,1,0.45457432,10.0,Sebastes
2022-08-13,07:15:50,1,0.8513564,10.0,Sebastes
2022-08-13,07:45:44,1,0.40173408,10.0,Sebastes
2022-08-13,08:45:47,1,0.58409184,10.0,Sebastes
2022-08-13,08:45:50,1,0.8277224,10.0,Sebastes
2022-08-13,10:15:44,1,0.3613386,10.0,Sebastes
2022-08-13,10:15:47,1,0.2956063,10.0,Sebastes
2022-08-13,11:15:50,1,0.28533763,10.0,Sebastes
2022-08-13,15:15:47,1,0.4080714,10.0,Sebastes
2022-08-13,18:15:48,1,0.28513396,10.0,Sebastes
2022-08-13,20:45:44,1,0.8773662,10.0,Sebastes
2022-08-13,20:45:47,1,0.8839296,10.0,Sebastes
2022-08-13,20:45:50,2,0.8760789,10.0,Sebastes
2022-08-13,20:45:50,2,0.39366066,10.0,Sebastes
2022-08-13,21:15:47,1,0.26354063,10.0,Sebastes
2022-08-13,21:15:50,1,0.43383914,10.0,Sebastes
2022-08-13,22:15:44,1,0.6639818,10.0,Sebastes
2022-08-13,22:15:47,1,0.4794363,10.0,Sebastes
2022-08-13,22:45:44,1,0.4566393,10.0,Sebastes
2022-08-13,22:45:50,1,0.2530287,10.0,Sebastes
2022-08-14,03:15:45,1,0.41138667,10.0,Sebastes
2022-08-14,03:45:47,2,0.31769288,10.0,Sebastes
2022-08-14,03:45:47,2,0.30543718,10.0,Sebastes
2022-08-14,04:15:45,1,0.46634525,10.0,Sebastes
2022-08-14,04:15:47,1,0.6322888,10.0,Sebastes
2022-08-14,04:15:50,1,0.7626088,10.0,Sebastes
2022-08-14,04:45:44,1,0.41376734,10.0,Sebastes
2022-08-14,06:15:50,1,0.6902101,10.0,Sebastes
2022-08-14,06:45:45,1,0.76538706,10.0,Sebastes
2022-08-14,08:15:45,1,0.64246386,10.0,Sebastes
2022-08-14,08:15:48,1,0.53885245,10.0,Sebastes
2022-08-14,08:15:50,1,0.5253824,10.0,Sebastes
2022-08-14,08:45:45,1,0.39668092,10.0,Sebastes
2022-08-14,08:45:50,2,0.6780768,10.0,Sebastes
2022-08-14,08:45:50,2,0.4649801,10.0,Sebastes
2022-08-14,09:15:45,1,0.8005741,10.0,Sebastes
2022-08-14,09:15:48,1,0.75957584,10.0,Sebastes
2022-08-14,09:15:50,1,0.65474945,10.0,Sebastes
2022-08-14,09:45:45,1,0.49340284,10.0,Sebastes
2022-08-14,09:45:47,1,0.699343,10.0,Sebastes
2022-08-14,09:45:50,1,0.6862405,10.0,Sebastes
2022-08-14,10:15:45,1,0.7206707,10.0,Sebastes
2022-08-14,10:15:48,1,0.7080673,10.0,Sebastes
2022-08-14,10:15:51,1,0.7217857,10.0,Sebastes
2022-08-14,10:45:45,1,0.7913881,10.0,Sebastes
2022-08-14,10:45:48,1,0.7745724,10.0,Sebastes
2022-08-14,10:45:50,1,0.80506974,10.0,Sebastes
2022-08-14,11:15:44,1,0.6297775,10.0,Sebastes
2022-08-14,11:15:47,1,0.75769615,10.0,Sebastes
2022-08-14,11:15:50,1,0.79022366,10.0,Sebastes
2022-08-14,11:45:45,1,0.7470399,10.0,Sebastes
2022-08-14,11:45:48,2,0.76270586,10.0,Sebastes
2022-08-14,11:45:48,2,0.28874534,10.0,Sebastes
2022-08-14,11:45:50,1,0.75904506,10.0,Sebastes
2022-08-14,12:15:45,1,0.7276704,10.0,Sebastes
2022-08-14,12:15:47,1,0.7943859,10.0,Sebastes
2022-08-14,12:15:50,2,0.7960827,10.0,Sebastes
2022-08-14,12:15:50,2,0.3041452,5.0,Euphausia
2022-08-14,12:45:44,2,0.62458205,10.0,Sebastes
2022-08-14,12:45:44,2,0.33781415,10.0,Sebastes
2022-08-14,13:15:45,1,0.26921695,10.0,Sebastes
2022-08-14,13:45:47,1,0.4286266,10.0,Sebastes
2022-08-14,14:15:45,1,0.37044868,10.0,Sebastes
2022-08-14,14:15:48,1,0.36491114,10.0,Sebastes
2022-08-14,14:45:45,1,0.83330584,10.0,Sebastes
2022-08-14,14:45:47,1,0.8526469,10.0,Sebastes
2022-08-14,14:45:50,1,0.8456346,10.0,Sebastes
2022-08-14,15:15:45,2,0.86430293,3.0,Chionoecetes
2022-08-14,15:15:45,2,0.81530833,10.0,Sebastes
2022-08-14,15:15:47,2,0.83395904,3.0,Chionoecetes
2022-08-14,15:15:47,2,0.80931675,10.0,Sebastes
2022-08-14,15:15:50,2,0.86130947,10.0,Sebastes
2022-08-14,15:15:50,2,0.69136614,3.0,Chionoecetes
2022-08-14,15:45:45,1,0.812369,10.0,Sebastes
2022-08-14,15:45:47,3,0.8396188,10.0,Sebastes
2022-08-14,15:45:47,3,0.712282,10.0,Sebastes
2022-08-14,15:45:47,3,0.40092432,10.0,Sebastes
2022-08-14,15:45:50,2,0.8365204,10.0,Sebastes
2022-08-14,15:45:50,2,0.29254812,10.0,Sebastes
2022-08-14,16:15:45,1,0.39190027,10.0,Sebastes
2022-08-14,16:15:48,1,0.57800794,10.0,Sebastes
2022-08-14,16:15:51,2,0.47571474,10.0,Sebastes
2022-08-14,16:15:51,2,0.4752792,10.0,Sebastes
2022-08-14,17:15:45,1,0.30561972,10.0,Sebastes
2022-08-14,17:15:48,1,0.65688634,5.0,Euphausia
2022-08-14,17:15:50,2,0.6366834,10.0,Sebastes
2022-08-14,17:15:50,2,0.36917982,10.0,Sebastes
2022-08-14,17:45:45,1,0.5107229,10.0,Sebastes
2022-08-14,17:45:47,1,0.41978127,10.0,Sebastes
2022-08-14,17:45:50,1,0.5711304,10.0,Sebastes
2022-08-14,18:15:45,1,0.54296124,10.0,Sebastes
2022-08-14,18:15:47,1,0.69735795,10.0,Sebastes
2022-08-14,18:15:50,2,0.65952593,10.0,Sebastes
2022-08-14,18:15:50,2,0.39990708,10.0,Sebastes
2022-08-14,18:45:45,1,0.70253557,10.0,Sebastes
2022-08-14,18:45:47,1,0.6858843,10.0,Sebastes
2022-08-14,18:45:50,1,0.5073971,10.0,Sebastes
2022-08-14,19:15:45,1,0.39378983,10.0,Sebastes
2022-08-14,19:15:47,1,0.6545271,10.0,Sebastes
2022-08-14,19:15:50,1,0.7586589,10.0,Sebastes
2022-08-14,19:45:45,1,0.5714133,10.0,Sebastes
2022-08-14,19:45:47,1,0.7637117,10.0,Sebastes
2022-08-14,19:45:50,2,0.439536,10.0,Sebastes
2022-08-14,19:45:50,2,0.27490783,10.0,Sebastes
2022-08-14,20:15:45,1,0.60075647,10.0,Sebastes
2022-08-14,20:15:50,1,0.3448861,10.0,Sebastes
2022-08-14,20:45:45,3,0.8199729,10.0,Sebastes
2022-08-14,20:45:45,3,0.813875,10.0,Sebastes
2022-08-14,20:45:45,3,0.5064739,10.0,Sebastes
2022-08-14,20:45:48,3,0.82763314,10.0,Sebastes
2022-08-14,20:45:48,3,0.7503152,10.0,Sebastes
2022-08-14,20:45:48,3,0.6528877,10.0,Sebastes
2022-08-14,20:45:51,3,0.8368557,10.0,Sebastes
2022-08-14,20:45:51,3,0.7498236,10.0,Sebastes
2022-08-14,20:45:51,3,0.28704807,10.0,Sebastes
2022-08-14,21:15:45,2,0.7947426,10.0,Sebastes
2022-08-14,21:15:45,2,0.6397132,10.0,Sebastes
2022-08-14,21:15:48,2,0.7641479,10.0,Sebastes
2022-08-14,21:15:48,2,0.75947547,10.0,Sebastes
2022-08-14,21:15:50,2,0.8494961,10.0,Sebastes
2022-08-14,21:15:50,2,0.66219044,10.0,Sebastes
2022-08-14,21:45:45,1,0.8270068,10.0,Sebastes
2022-08-14,21:45:48,1,0.80357885,10.0,Sebastes
2022-08-14,21:45:50,1,0.83262867,10.0,Sebastes
2022-08-14,22:15:45,1,0.865365,10.0,Sebastes
2022-08-14,22:15:47,1,0.8499796,10.0,Sebastes
2022-08-14,22:15:50,1,0.85208905,10.0,Sebastes
2022-08-14,22:45:45,1,0.44378582,10.0,Sebastes
2022-08-14,22:45:47,1,0.28969184,10.0,Sebastes
2022-08-14,22:45:50,1,0.7994503,10.0,Sebastes
2022-08-14,23:15:45,3,0.8445687,10.0,Sebastes
2022-08-14,23:15:45,3,0.63694656,10.0,Sebastes
2022-08-14,23:15:45,3,0.52383184,10.0,Sebastes
2022-08-14,23:15:47,3,0.84619826,10.0,Sebastes
2022-08-14,23:15:47,3,0.46990532,10.0,Sebastes
2022-08-14,23:15:47,3,0.28780282,10.0,Sebastes
2022-08-14,23:15:50,3,0.8320347,10.0,Sebastes
2022-08-14,23:15:50,3,0.6251704,10.0,Sebastes
2022-08-14,23:15:50,3,0.51448435,10.0,Sebastes
2022-08-14,23:45:45,2,0.81089866,10.0,Sebastes
2022-08-14,23:45:45,2,0.6708813,10.0,Sebastes
2022-08-14,23:45:48,2,0.8170398,10.0,Sebastes
2022-08-14,23:45:48,2,0.8047336,10.0,Sebastes
2022-08-14,23:45:50,2,0.8259053,10.0,Sebastes
2022-08-14,23:45:50,2,0.80286276,10.0,Sebastes
2022-08-15,00:15:45,2,0.8515687,10.0,Sebastes
2022-08-15,00:15:45,2,0.49093017,10.0,Sebastes
2022-08-15,00:15:48,2,0.81634676,10.0,Sebastes
2022-08-15,00:15:48,2,0.36227024,10.0,Sebastes
2022-08-15,00:15:50,2,0.8300676,10.0,Sebastes
2022-08-15,00:15:50,2,0.41319084,10.0,Sebastes
2022-08-15,00:45:45,3,0.84252864,10.0,Sebastes
2022-08-15,00:45:45,3,0.51504135,1.0,Asteroidea
2022-08-15,00:45:45,3,0.2568057,10.0,Sebastes
2022-08-15,00:45:48,3,0.83336145,10.0,Sebastes
2022-08-15,00:45:48,3,0.3182665,10.0,Sebastes
2022-08-15,00:45:48,3,0.2534776,10.0,Sebastes
2022-08-15,00:45:50,3,0.83461285,10.0,Sebastes
2022-08-15,00:45:50,3,0.4653742,10.0,Sebastes
2022-08-15,00:45:50,3,0.26810738,10.0,Sebastes
2022-08-15,01:15:45,2,0.82967925,10.0,Sebastes
2022-08-15,01:15:45,2,0.61506027,10.0,Sebastes
2022-08-15,01:15:48,2,0.85517704,10.0,Sebastes
2022-08-15,01:15:48,2,0.27831683,10.0,Sebastes
2022-08-15,01:15:50,2,0.8640145,10.0,Sebastes
2022-08-15,01:15:50,2,0.2966071,10.0,Sebastes
2022-08-15,01:45:45,1,0.8716191,10.0,Sebastes
2022-08-15,01:45:47,1,0.86480415,10.0,Sebastes
2022-08-15,01:45:50,3,0.8690735,10.0,Sebastes
2022-08-15,01:45:50,3,0.44033024,10.0,Sebastes
2022-08-15,01:45:50,3,0.27232635,10.0,Sebastes
2022-08-15,02:15:45,1,0.87343514,10.0,Sebastes
2022-08-15,02:15:48,1,0.8581369,10.0,Sebastes
2022-08-15,02:15:50,2,0.8610783,10.0,Sebastes
2022-08-15,02:15:50,2,0.77331114,10.0,Sebastes
2022-08-15,02:45:45,2,0.88457775,10.0,Sebastes
2022-08-15,02:45:45,2,0.6284967,10.0,Sebastes
2022-08-15,02:45:47,2,0.8762678,10.0,Sebastes
2022-08-15,02:45:47,2,0.6844606,10.0,Sebastes
2022-08-15,02:45:50,2,0.8807777,10.0,Sebastes
2022-08-15,02:45:50,2,0.692619,10.0,Sebastes
2022-08-15,03:15:45,2,0.82540596,10.0,Sebastes
2022-08-15,03:15:45,2,0.59983635,10.0,Sebastes
2022-08-15,03:15:48,1,0.84006965,10.0,Sebastes
2022-08-15,03:15:50,2,0.8312294,10.0,Sebastes
2022-08-15,03:15:50,2,0.480861,10.0,Sebastes
2022-08-15,03:45:45,2,0.8470097,10.0,Sebastes
2022-08-15,03:45:45,2,0.3035475,10.0,Sebastes
2022-08-15,03:45:48,3,0.8450943,10.0,Sebastes
2022-08-15,03:45:48,3,0.73457605,10.0,Sebastes
2022-08-15,03:45:48,3,0.55315524,10.0,Sebastes
2022-08-15,03:45:50,3,0.84088254,10.0,Sebastes
2022-08-15,03:45:50,3,0.79496634,10.0,Sebastes
2022-08-15,03:45:50,3,0.43685415,10.0,Sebastes
2022-08-15,04:15:45,3,0.85829157,10.0,Sebastes
2022-08-15,04:15:45,3,0.81261677,10.0,Sebastes
2022-08-15,04:15:45,3,0.80673677,10.0,Sebastes
2022-08-15,04:15:48,4,0.8954726,10.0,Sebastes
2022-08-15,04:15:48,4,0.78780687,10.0,Sebastes
2022-08-15,04:15:48,4,0.70425284,10.0,Sebastes
2022-08-15,04:15:48,4,0.32295102,10.0,Sebastes
2022-08-15,04:15:50,3,0.869141,10.0,Sebastes
2022-08-15,04:15:50,3,0.74670005,10.0,Sebastes
2022-08-15,04:15:50,3,0.5940298,10.0,Sebastes
2022-08-15,04:45:45,2,0.85911304,10.0,Sebastes
2022-08-15,04:45:45,2,0.8058723,10.0,Sebastes
2022-08-15,04:45:47,3,0.8542262,10.0,Sebastes
2022-08-15,04:45:47,3,0.81261575,10.0,Sebastes
2022-08-15,04:45:47,3,0.6209454,10.0,Sebastes
2022-08-15,04:45:50,2,0.85772914,10.0,Sebastes
2022-08-15,04:45:50,2,0.7727771,10.0,Sebastes
2022-08-15,05:15:45,3,0.8159739,10.0,Sebastes
2022-08-15,05:15:45,3,0.8032719,10.0,Sebastes
2022-08-15,05:15:45,3,0.65960157,10.0,Sebastes
2022-08-15,05:15:48,3,0.83882153,10.0,Sebastes
2022-08-15,05:15:48,3,0.78992325,10.0,Sebastes
2022-08-15,05:15:48,3,0.5415116,10.0,Sebastes
2022-08-15,05:15:50,3,0.84954965,10.0,Sebastes
2022-08-15,05:15:50,3,0.7845317,10.0,Sebastes
2022-08-15,05:15:50,3,0.74783885,10.0,Sebastes
2022-08-15,05:45:45,3,0.89105797,10.0,Sebastes
2022-08-15,05:45:45,3,0.799649,10.0,Sebastes
2022-08-15,05:45:45,3,0.6524804,10.0,Sebastes
2022-08-15,05:45:48,4,0.89391315,10.0,Sebastes
2022-08-15,05:45:48,4,0.7917129,10.0,Sebastes
2022-08-15,05:45:48,4,0.6414029,10.0,Sebastes
2022-08-15,05:45:48,4,0.36109772,10.0,Sebastes
2022-08-15,05:45:51,3,0.8921643,10.0,Sebastes
2022-08-15,05:45:51,3,0.72415644,10.0,Sebastes
2022-08-15,05:45:51,3,0.6493383,10.0,Sebastes
2022-08-15,06:15:45,2,0.87568796,10.0,Sebastes
2022-08-15,06:15:45,2,0.7862934,10.0,Sebastes
2022-08-15,06:15:48,2,0.8721055,10.0,Sebastes
2022-08-15,06:15:48,2,0.79856914,10.0,Sebastes
2022-08-15,06:15:51,2,0.8580512,10.0,Sebastes
2022-08-15,06:15:51,2,0.77359223,10.0,Sebastes
2022-08-15,06:45:45,1,0.78057444,10.0,Sebastes
2022-08-15,06:45:48,3,0.7544404,10.0,Sebastes
2022-08-15,06:45:48,3,0.73888075,10.0,Sebastes
2022-08-15,06:45:48,3,0.7236834,1.0,Asteroidea
2022-08-15,06:45:50,1,0.67726105,10.0,Sebastes
2022-08-15,07:15:50,1,0.38331157,10.0,Sebastes
2022-08-15,07:45:45,1,0.35335377,10.0,Sebastes
2022-08-15,07:45:47,2,0.72885895,10.0,Sebastes
2022-08-15,07:45:47,2,0.27128252,10.0,Sebastes
2022-08-15,07:45:50,1,0.7481822,10.0,Sebastes
2022-08-15,08:15:45,3,0.8015682,10.0,Sebastes
2022-08-15,08:15:45,3,0.45118362,10.0,Sebastes
2022-08-15,08:15:45,3,0.28659138,10.0,Sebastes
2022-08-15,08:15:47,2,0.7819618,10.0,Sebastes
2022-08-15,08:15:47,2,0.33467332,10.0,Sebastes
2022-08-15,08:15:50,3,0.74858606,10.0,Sebastes
2022-08-15,08:15:50,3,0.66118515,10.0,Sebastes
2022-08-15,08:15:50,3,0.45914623,10.0,Sebastes
2022-08-15,08:45:45,1,0.6053038,10.0,Sebastes
2022-08-15,08:45:48,1,0.79514706,10.0,Sebastes
2022-08-15,08:45:50,1,0.7997374,10.0,Sebastes
2022-08-15,09:45:45,2,0.86039054,10.0,Sebastes
2022-08-15,09:45:45,2,0.70421016,10.0,Sebastes
2022-08-15,09:45:48,2,0.8248212,10.0,Sebastes
2022-08-15,09:45:48,2,0.44850674,10.0,Sebastes
2022-08-15,09:45:51,2,0.8465133,10.0,Sebastes
2022-08-15,09:45:51,2,0.4726383,10.0,Sebastes
2022-08-15,10:15:45,1,0.83488506,10.0,Sebastes
2022-08-15,10:15:48,2,0.8333619,10.0,Sebastes
2022-08-15,10:15:48,2,0.3497779,10.0,Sebastes
2022-08-15,10:15:50,1,0.81693435,10.0,Sebastes
2022-08-15,10:45:45,2,0.7275059,10.0,Sebastes
2022-08-15,10:45:45,2,0.4886668,10.0,Sebastes
2022-08-15,10:45:48,3,0.74062276,10.0,Sebastes
2022-08-15,10:45:48,3,0.4481069,10.0,Sebastes
2022-08-15,10:45:48,3,0.3919604,10.0,Sebastes
2022-08-15,10:45:50,1,0.8064299,10.0,Sebastes
2022-08-15,11:15:45,2,0.7878953,10.0,Sebastes
2022-08-15,11:15:45,2,0.3018309,10.0,Sebastes
2022-08-15,11:15:48,2,0.80097,10.0,Sebastes
2022-08-15,11:15:48,2,0.3405022,10.0,Sebastes
2022-08-15,11:15:50,2,0.79426813,10.0,Sebastes
2022-08-15,11:15:50,2,0.2516152,10.0,Sebastes
2022-08-15,11:45:45,1,0.79739165,10.0,Sebastes
2022-08-15,11:45:47,3,0.7729731,10.0,Sebastes
2022-08-15,11:45:47,3,0.33826828,5.0,Euphausia
2022-08-15,11:45:47,3,0.25524557,10.0,Sebastes
2022-08-15,11:45:50,2,0.744158,10.0,Sebastes
2022-08-15,11:45:50,2,0.28891644,10.0,Sebastes
2022-08-15,12:15:45,2,0.76896876,10.0,Sebastes
2022-08-15,12:15:45,2,0.31570497,10.0,Sebastes
2022-08-15,12:15:48,1,0.6992773,10.0,Sebastes
2022-08-15,12:15:51,1,0.8243234,10.0,Sebastes
2022-08-15,12:45:45,1,0.73064095,10.0,Sebastes
2022-08-15,12:45:48,1,0.7761489,10.0,Sebastes
2022-08-15,12:45:50,1,0.67242646,10.0,Sebastes
2022-08-15,13:15:45,1,0.6790253,10.0,Sebastes
2022-08-15,13:15:48,1,0.5672216,10.0,Sebastes
2022-08-15,13:15:50,1,0.6204256,10.0,Sebastes
2022-08-15,13:45:45,2,0.52289337,10.0,Sebastes
2022-08-15,13:45:45,2,0.34547824,10.0,Sebastes
2022-08-15,13:45:47,2,0.69017583,10.0,Sebastes
2022-08-15,13:45:47,2,0.37397394,10.0,Sebastes
2022-08-15,13:45:50,1,0.74000704,10.0,Sebastes
2022-08-15,14:45:45,1,0.83353394,10.0,Sebastes
2022-08-15,14:45:48,1,0.34287402,10.0,Sebastes
2022-08-15,14:45:51,1,0.51610154,10.0,Sebastes
2022-08-15,15:15:45,2,0.7486151,10.0,Sebastes
2022-08-15,15:15:45,2,0.5020194,10.0,Sebastes
2022-08-15,15:15:48,1,0.50438154,10.0,Sebastes
2022-08-15,15:15:51,1,0.383576,10.0,Sebastes
2022-08-15,15:45:45,1,0.5366345,10.0,Sebastes
2022-08-15,15:45:48,1,0.29172358,10.0,Sebastes
2022-08-15,15:45:51,1,0.7399836,10.0,Sebastes
2022-08-15,16:15:45,1,0.743,10.0,Sebastes
2022-08-15,16:15:48,1,0.72828394,10.0,Sebastes
2022-08-15,16:15:50,1,0.7927217,10.0,Sebastes
2022-08-15,17:15:45,1,0.8464274,10.0,Sebastes
2022-08-15,17:15:48,1,0.83500326,10.0,Sebastes
2022-08-15,17:15:50,1,0.8076034,10.0,Sebastes
2022-08-15,17:45:45,1,0.8710199,10.0,Sebastes
2022-08-15,17:45:48,1,0.86284727,10.0,Sebastes
2022-08-15,17:45:50,1,0.8636047,10.0,Sebastes
2022-08-15,18:15:45,1,0.90128785,10.0,Sebastes
2022-08-15,18:15:47,1,0.89948297,10.0,Sebastes
2022-08-15,18:15:50,1,0.90425754,10.0,Sebastes
2022-08-15,18:45:45,1,0.8779971,10.0,Sebastes
2022-08-15,18:45:48,1,0.88889116,10.0,Sebastes
2022-08-15,18:45:50,1,0.8778719,10.0,Sebastes
2022-08-15,19:15:45,1,0.8806696,10.0,Sebastes
2022-08-15,19:15:47,2,0.8667781,10.0,Sebastes
2022-08-15,19:15:47,2,0.2895127,1.0,Asteroidea
2022-08-15,19:15:50,1,0.88300544,10.0,Sebastes
2022-08-15,19:45:45,2,0.87631303,10.0,Sebastes
2022-08-15,19:45:45,2,0.2761082,10.0,Sebastes
2022-08-15,19:45:48,1,0.8661195,10.0,Sebastes
2022-08-15,19:45:50,1,0.8729632,10.0,Sebastes
2022-08-15,20:15:45,1,0.8204039,10.0,Sebastes
2022-08-15,20:15:48,1,0.83131176,10.0,Sebastes
2022-08-15,20:15:50,1,0.70927465,10.0,Sebastes
2022-08-15,20:45:45,1,0.7641157,10.0,Sebastes
2022-08-15,20:45:48,1,0.8296154,10.0,Sebastes
2022-08-15,20:45:51,2,0.79452276,10.0,Sebastes
2022-08-15,20:45:51,2,0.29242694,5.0,Euphausia
2022-08-15,21:15:45,1,0.8759352,10.0,Sebastes
2022-08-15,21:15:48,1,0.8902067,10.0,Sebastes
2022-08-15,21:15:51,1,0.8758743,10.0,Sebastes
2022-08-15,21:45:45,1,0.8796114,10.0,Sebastes
2022-08-15,21:45:48,1,0.877732,10.0,Sebastes
2022-08-15,21:45:51,1,0.8713876,10.0,Sebastes
2022-08-15,22:15:45,1,0.8665845,10.0,Sebastes
2022-08-15,22:15:47,1,0.8452077,10.0,Sebastes
2022-08-15,22:15:50,1,0.8346147,10.0,Sebastes
2022-08-15,22:45:45,1,0.736789,10.0,Sebastes
2022-08-15,22:45:48,2,0.7981756,10.0,Sebastes
2022-08-15,22:45:48,2,0.33684877,10.0,Sebastes
2022-08-15,22:45:50,1,0.6814629,10.0,Sebastes
2022-08-15,23:15:50,1,0.33495647,10.0,Sebastes
2022-08-15,23:45:45,1,0.81421787,10.0,Sebastes
2022-08-15,23:45:48,2,0.8295767,10.0,Sebastes
2022-08-15,23:45:48,2,0.66039634,10.0,Sebastes
2022-08-15,23:45:50,1,0.84912306,10.0,Sebastes
2022-08-16,00:15:45,2,0.7779903,10.0,Sebastes
2022-08-16,00:15:45,2,0.2646311,10.0,Sebastes
2022-08-16,00:15:48,3,0.86427134,10.0,Sebastes
2022-08-16,00:15:48,3,0.68862855,10.0,Sebastes
2022-08-16,00:15:48,3,0.4384029,10.0,Sebastes
2022-08-16,00:15:50,2,0.86617386,10.0,Sebastes
2022-08-16,00:15:50,2,0.6016331,10.0,Sebastes
2022-08-16,00:45:45,1,0.8618101,10.0,Sebastes
2022-08-16,00:45:48,1,0.86076236,10.0,Sebastes
2022-08-16,00:45:51,1,0.8663555,10.0,Sebastes
2022-08-16,01:15:45,1,0.8783145,10.0,Sebastes
2022-08-16,01:15:48,2,0.87041646,10.0,Sebastes
2022-08-16,01:15:48,2,0.74751264,10.0,Sebastes
2022-08-16,01:15:51,1,0.879356,10.0,Sebastes
2022-08-16,01:45:45,1,0.87507993,10.0,Sebastes
2022-08-16,01:45:48,1,0.87495285,10.0,Sebastes
2022-08-16,01:45:50,1,0.8787267,10.0,Sebastes
2022-08-16,02:15:45,2,0.7435334,10.0,Sebastes
2022-08-16,02:15:45,2,0.44014382,10.0,Sebastes
2022-08-16,02:15:48,2,0.790978,10.0,Sebastes
2022-08-16,02:15:48,2,0.6072759,10.0,Sebastes
2022-08-16,02:15:51,2,0.75953364,10.0,Sebastes
2022-08-16,02:15:51,2,0.7057262,10.0,Sebastes
2022-08-16,02:45:45,2,0.84119976,10.0,Sebastes
2022-08-16,02:45:45,2,0.3995309,10.0,Sebastes
2022-08-16,02:45:48,1,0.85708517,10.0,Sebastes
2022-08-16,02:45:50,1,0.86031395,10.0,Sebastes
2022-08-16,03:15:45,1,0.8965627,10.0,Sebastes
2022-08-16,03:15:48,1,0.8790953,10.0,Sebastes
2022-08-16,03:15:51,1,0.8860787,10.0,Sebastes
2022-08-16,03:45:45,1,0.7987107,10.0,Sebastes
2022-08-16,03:45:48,1,0.756221,10.0,Sebastes
2022-08-16,03:45:50,1,0.8248497,10.0,Sebastes
2022-08-16,04:15:45,1,0.7340131,10.0,Sebastes
2022-08-16,04:15:48,1,0.6736682,10.0,Sebastes
2022-08-16,04:15:50,1,0.7851368,10.0,Sebastes
2022-08-16,04:45:45,2,0.7436955,10.0,Sebastes
2022-08-16,04:45:45,2,0.5208312,10.0,Sebastes
2022-08-16,04:45:48,1,0.6801537,10.0,Sebastes
2022-08-16,04:45:50,1,0.7714674,10.0,Sebastes
2022-08-16,05:15:45,3,0.7836312,10.0,Sebastes
2022-08-16,05:15:45,3,0.46863675,10.0,Sebastes
2022-08-16,05:15:45,3,0.34064195,5.0,Euphausia
2022-08-16,05:15:48,1,0.79804707,10.0,Sebastes
2022-08-16,05:15:51,1,0.7671002,10.0,Sebastes
2022-08-16,05:45:45,1,0.812801,10.0,Sebastes
2022-08-16,05:45:48,1,0.72980535,10.0,Sebastes
2022-08-16,05:45:51,1,0.81299365,10.0,Sebastes
2022-08-16,06:15:45,1,0.7264413,10.0,Sebastes
2022-08-16,06:15:48,1,0.7946325,10.0,Sebastes
2022-08-16,06:15:50,2,0.81511825,10.0,Sebastes
2022-08-16,06:15:50,2,0.35223052,10.0,Sebastes
2022-08-16,06:45:45,1,0.8274585,10.0,Sebastes
2022-08-16,06:45:48,1,0.7909488,10.0,Sebastes
2022-08-16,06:45:50,1,0.77707905,10.0,Sebastes
2022-08-16,07:15:45,2,0.8056604,10.0,Sebastes
